freq_mean,freq_std,time_taken,bandwidth,traffic_mean,traffic_std,traffic_src,traffic_dst,size_mean,size_std,size_max,size_min,size_total,ip_src_count,ip_dst_count,ip_dst_mean,ip_dst_std,udp,attack
0.0016015429721563529,0.0019964904218956205,558.2546384334564,1214596.8404359682,5946571.530232558,47482111.9054638,8.0.69.0,2.32.0.0,7335.67551796749,297.63627569789145,24064,3276,2557025758,31,263,1325.3764258555134,8617.921328801176,99.94147584157166,1
0.001577111821767354,0.0015657605764272705,549.9877827167511,1180755.9556908337,2499470.913339825,30447379.257040545,8.0.69.0,2.32.0.0,7360.829026300999,635.2062511125163,24064,3276,2566956628,32,864,403.625,4732.188585469632,99.76457566268652,1
0.0015885410439203061,0.0019467738493054933,553.6160850524902,1193420.6715423686,4121819.708064516,39339502.10012106,8.0.69.0,2.32.0.0,7332.788778991527,233.141948641633,65535,0,2555528219,34,455,765.9494505494506,6537.053809258194,99.97159311003796,1
0.0012699737722725378,0.0017180395126472623,442.6760277748108,1500719.5292218213,3766387.905743741,37645512.77324223,8.0.69.0,2.32.0.0,7336.726380776425,316.2956368570514,24064,3276,2557377388,31,513,679.4775828460039,6169.878408764001,99.9334427320611,1
0.0015864136873543248,0.001805463493975277,552.900071144104,1086375.063683884,224995.29510649532,8447325.718272014,8.0.69.0,2.32.0.0,7334.943584784935,284.85095234850996,65535,1,2556396543,37,10801,32.267660401814645,1235.4671541905786,99.95409198245167,1
0.004718743213477609,0.02117303415792419,984.0419909954071,2324.0471655956744,17219.140127101964,33828.04241984704,8.0.69.0,5.119.0.0,7340.882578881749,414.39815378857463,65535,0,1530867653,78,86950,2.398389879240943,5.086352399437187,56.053035388894216,1
0.0014504552512260148,0.0007846585531443577,505.9245934486389,1182812.3751029915,161446.0226731805,6900501.035784553,8.0.69.0,2.32.0.0,7389.9376385086225,884.1785081701764,24064,3276,2577647198,33,15156,23.014317761942465,1011.1711635152831,99.51978899385043,1
0.0015971720233862363,0.0016124947891476792,557.2708878517151,1216662.0485303598,3037161.147928994,33932549.618682116,8.0.69.0,2.32.0.0,7355.439681065713,586.321342620775,24064,3276,2566401170,32,682,511.6011730205279,5384.538319508071,99.81227358187738,1
0.003008951390983129,0.0019629423770732637,1427.9008915424347,654910.1170388961,477479.076440932,14548897.815057432,8.0.69.112,1.102.0.0,7384.267566041235,859.7566432520621,24064,1,3504218942,18,7232,65.6183628318584,2007.0649864625818,99.58508235135454,1
0.0014984557901217019,0.0008549235437428818,522.5235216617584,1179424.5702855275,206704.12484858272,8089020.560340157,8.0.69.0,2.32.0.0,7340.267036411449,379.282028638361,24064,3276,2559617178,34,11665,29.893613373339047,1188.459489672186,99.91081388779757,1
0.0019122889424477503,0.0014621091887711682,666.7922067642212,952779.2220052823,140152.94839487236,6451287.148191141,8.0.69.0,2.32.0.0,7337.0594426552025,326.31502958912256,24064,3276,2558351920,32,16836,20.710917082442386,960.017501710014,99.92314067836955,1
0.0012685645270406106,0.0017048654758028152,442.9941499233246,1486172.9892233405,2224889.3922413792,28760498.49495746,8.0.69.0,2.32.0.0,7390.600770310129,929.1606721099322,65535,0,2580871695,35,989,353.09403437815973,4443.168512786566,99.54210933249334,1
0.001591370696442586,0.0020278678523800923,555.5729720592499,1142247.9348623208,3725065.3144927537,36972119.87473004,8.0.69.0,2.32.0.0,7362.274157374175,722.7838468837818,65535,0,2570295067,35,536,651.3376865671642,5976.153117649735,99.696949733184,1
0.003341138338933244,0.0016357274846020523,1579.7904407978058,510806.3760611665,175478.3998989644,7660349.6395749925,8.0.69.112,1.102.0.0,7346.377301826657,527.1053563123087,65535,3276,3473594926,18,19680,24.025965447154473,1049.9296505113807,99.80648476939965,1
0.0051707732950262665,0.0069847624203717915,1078.6957001686096,2147.2969620977865,17260.27325351779,33708.67835722655,8.0.69.0,5.123.0.0,7332.275608177743,190.9840869444692,24064,3276,1529622676,76,86582,2.4094500011549744,5.10899833532077,56.07842197349184,1
0.003159394950576946,0.002240633618681629,1499.8974776268005,626660.097786943,679030.8474279033,17494961.19114721,8.0.69.112,1.102.0.0,7340.363752598774,443.3042881689092,65535,0,3484786309,21,5015,94.66460618145564,2417.418995163847,99.88836064986741,1
0.002029787278649178,0.0009467297920441466,958.4330763816833,946855.865436139,303043.30145003495,11316721.765411086,8.0.69.112,1.102.0.0,7347.204411406547,522.1610849402564,65535,0,3469239715,19,11355,41.58388375165126,1551.7162519981441,99.7306140601671,1
0.0030218568836880527,0.0018633893542794675,1437.7783522605896,697395.4075907981,1325670.475883023,25998397.342698395,8.0.69.112,1.102.0.0,7336.137830657805,317.6742656594805,65535,0,3490490363,13,2587,183.9172787011983,3584.102557402371,99.93547627754869,1
0.0018698459055311882,0.0027570491293550966,389.55247688293457,5569.673224416479,17334.668102910662,33169.205762960446,8.0.69.0,5.123.0.0,7338.163937888497,366.0671745365097,24064,1,1528796384,74,86640,2.4046052631578947,4.784233641235921,56.12259101927185,1
0.0042224252828301796,0.0023055817878653005,1992.309145450592,432296.1985928197,284795.34010194015,10429180.769646546,8.0.69.112,1.102.0.0,7341.987061319385,465.0330670464475,53606,3276,3464250517,17,12077,39.06938809306947,1429.9153716843114,99.8613939865336,1
0.0014546468465386638,0.0007841320063331868,507.02734088897705,1196503.7604014324,218226.77228483607,8307447.799544936,8.0.69.0,2.32.0.0,7332.702038111304,218.86167520524344,65535,3276,2555871957,34,11103,31.393136990002702,1216.4352701832156,99.97274485164593,1
0.002404667320664201,0.0017829985415791533,1137.0325145721436,800088.201824486,492834.4865862314,14455074.224388802,8.0.69.112,1.102.0.0,7342.826841776904,457.6676882319965,65535,1,3472018958,22,6963,67.90822921154675,1984.649294053623,99.82869650731212,1
0.005329185201270199,0.008541301477666718,1110.868655204773,1966.3350745974085,17280.056168732135,33574.00863238752,8.0.69.0,5.128.0.0,7337.999299595588,351.51386829843807,24064,0,1529613292,76,86592,2.4072778085735402,5.178000214773048,56.187785138953515,1
0.0015738406635462823,0.0018659159500300116,549.1901257038116,1235258.0067433133,3630706.036775106,37122788.191617034,8.0.69.0,2.32.0.0,7356.094477718871,600.5320086946685,24064,3276,2566909168,32,540,646.2037037037037,6048.107728500031,99.79882504656827,1
0.0011967952461705209,0.0005634510440940708,566.860871553421,1627762.8361812995,479321.53716728726,14445904.314584143,8.0.69.112,1.102.0.0,7337.824271086245,392.1864080754845,65535,0,3475560466,22,7153,66.21697189990213,1987.7663067956287,99.8811358598121,1
0.004205599125349102,0.007821899193394112,875.8538682460785,2728.286174936008,17247.699510058475,33150.58634174022,8.0.69.0,5.122.0.0,7336.193786612887,319.4168936519387,24064,1,1527835718,74,86721,2.401494447711627,5.057404773825809,56.14760395659272,1
0.0015423985408172887,0.0008562068645356647,537.6076385974884,1108387.6924712725,212916.1126291236,8168481.025064604,8.0.69.0,2.32.0.0,7332.708894461117,199.86789039424724,24064,0,2555845016,35,11334,30.752955708487736,1198.5630987564743,99.97704803272951,1
0.0012651387907862352,0.001517004536420506,440.918580532074,1501780.3949222139,3860812.419939577,38106382.21849397,8.0.69.0,2.32.0.0,7333.566193707588,230.45665744386827,24064,0,2555857822,32,498,699.8293172690763,6256.3073325036485,99.97245455719266,1
0.0015117669112780002,0.0008410640074409488,526.9626393318176,1190270.5299854232,160778.83906672537,7016413.538495667,8.0.69.0,2.32.0.0,7334.273312773435,246.31210672831574,24064,3276,2556544320,33,14797,23.557139960802864,1038.8160044730892,99.96155777092449,1
0.002746846411230337,0.0013388147944685064,1302.3870105743408,714158.7120020719,585557.4667564383,16092645.148841573,8.0.69.112,1.102.0.0,7337.066921162525,366.88448218565594,65535,3276,3478796910,18,5851,81.03572038967698,2214.6945939589723,99.93145484456068,1
0.0015222776342788179,0.0011530276127292086,530.7162184715271,1242070.3891403035,3112381.3795620436,34158963.339488566,8.0.69.0,2.32.0.0,7338.290281498649,351.8452797741005,24064,0,2558377494,33,659,529.0349013657057,5437.1940827480885,99.92771789326342,1
0.0031548788443883113,0.002317342592821974,1498.5895352363586,651565.5401570629,781871.1875280394,19500290.102338783,8.0.69.112,1.102.0.0,7337.943264113446,346.1910796407972,24064,1,3485581754,15,4376,108.54844606946983,2687.429746444939,99.92421180274859,1
0.0012719256347301327,0.0017674070224224794,443.47595143318176,1345437.8485952688,167261.20910160846,7050841.540440182,8.0.69.0,2.32.0.0,7336.800640154188,309.84721442184224,24064,3276,2558092932,35,14294,24.392472366027704,1041.9171607290118,99.94005724676339,1
0.0015884625290062285,0.0017527566674757499,553.0152871608734,1189919.0407164525,2504048.6412512218,30579665.623487987,8.0.69.0,2.32.0.0,7357.952583111683,598.7265310166301,24064,3276,2561641760,32,859,405.29220023282886,4757.777265401198,99.75498784992503,1
0.0024069732133320315,0.0017828536857221215,1141.340965270996,821793.687022613,786852.1588235294,18790179.60909352,8.0.69.112,1.102.0.0,7334.497180407523,271.5305209076711,24064,0,3477886542,15,4352,108.95726102941177,2584.3206224296728,99.9348351476859,1
0.0015151579636084004,0.001124967479114045,527.9901258945465,1295157.478260453,2393132.470588235,30212085.458021607,8.0.69.0,2.32.0.0,7355.074499315586,572.0257249021905,24064,3276,2563044876,31,909,383.35863586358636,4673.6137695320795,99.79883663870659,1
0.002297505297566463,0.0017137020881564664,1084.9164640903473,815537.1121055441,452982.2155735563,13487085.475758895,8.0.69.112,1.102.0.0,7342.245663001677,434.84080814346225,24064,1,3467125878,20,7556,62.495500264690314,1854.324128457152,99.82465651312111,1
0.0016088170405422876,0.002034774277019853,560.6888267993927,1157789.1853233967,4142407.175040519,39249378.264216565,8.0.69.0,2.32.0.0,7333.671611512979,252.83910713173503,65535,3276,2555865227,33,451,772.7516629711752,6535.819252716707,99.9687240861838,1
0.001609538389541941,0.002062150859306882,561.0287487506866,1191005.1694996713,4164321.8224755703,39641403.804541185,8.0.69.0,2.32.0.0,7335.464729778579,307.2811636880994,65535,0,2556893599,33,452,771.1637168141593,6581.0393828142805,99.94376961608418,1
0.0015896265929414156,0.001961615706090268,554.1438302993774,1171014.1023304812,3744750.644216691,37324103.05626861,8.0.69.0,2.32.0.0,7336.940198106145,323.0031761799137,24064,0,2557664690,35,521,669.0998080614204,6084.484909965418,99.9400460698621,1
0.006129610517959993,0.00955630773215929,1278.2138109207153,2030.035959422872,17436.987165147046,35760.02991760241,8.0.69.0,5.124.0.0,7400.927900753841,966.3775270253084,24064,0,1543330297,75,86612,2.4076571375790885,5.4157823356590304,56.06930317983245,1
0.004863016863922674,0.020992080980955716,1012.9469606876373,2228.784020900171,17244.612456825518,34545.99528348874,8.0.69.0,5.119.0.0,7334.571290032982,261.0633920355868,24064,3276,1527769196,75,86593,2.4054715739147507,5.264773026097226,56.19139978012166,1
0.0043871631841160994,0.006253852899961037,914.9911408424377,2515.456048985223,17216.498475318156,33530.48840555459,8.0.69.0,5.123.0.0,7336.175506563995,324.05575710743375,49664,3276,1530047436,76,86781,2.4033140894896348,5.140942286779041,56.176580585149736,1
0.0015807360269549174,0.0018930599694891724,551.0651285648346,1190538.6241887957,7204895.329577465,51698053.13398077,8.0.69.0,2.32.0.0,7336.876436402439,366.5903021418322,65535,0,2557737842,34,179,1947.5642458100558,10306.509772333859,99.92656634558567,1
0.005051846093203325,0.008726997680121898,1052.2793338298798,2131.5442847636677,17230.04176998332,32896.195734942834,8.0.69.0,5.122.0.0,7339.127428623552,366.0827834156778,24064,1,1528718226,74,86805,2.3995967974195036,5.002742391627807,56.23556748296903,1
0.0016237763201063361,0.002335469621138997,565.9688601493835,1191695.6346714557,3827271.504491018,38110846.972368434,8.0.69.0,2.32.0.0,7334.966848562051,317.041455250934,65535,0,2556617365,36,510,683.435294117647,6210.791197011216,99.95438270329822,1
0.002742519731605762,0.0013574670437560199,1299.7184960842133,709579.2456432382,446273.1351212627,13924521.097944602,8.0.69.112,1.102.0.0,7338.46057204351,367.38828205403354,24064,3276,3477806542,14,7703,61.5234324289238,1913.8605682326795,99.87170695166854,1
0.007150163010518386,0.011273125390827822,1490.6945850849152,1642.3350728550079,17254.84328080407,35546.77233083097,8.0.69.0,5.118.0.0,7336.8568578075165,347.0050877599321,24191,0,1529624602,75,86663,2.405697933374104,5.400536306273326,56.174305105882915,1
0.004828300489569394,0.00590959244193688,1006.5558030605316,2636.177737917654,17242.613333783876,33112.442098071006,8.0.69.0,5.123.0.0,7343.149392481449,438.23449441592066,24064,3276,1530833697,74,86823,2.4011033942618893,5.015561027021301,55.92432520590393,1
0.0015945842802472245,0.0016218373612608356,555.862512588501,1096844.5005597102,194488.56510495892,7793283.35479004,8.0.69.0,2.32.0.0,7335.548857556763,278.71726400862036,24064,3276,2557135654,33,12347,28.23317405037661,1147.5269264596889,99.94635608657612,1
0.004837853324663591,0.006799529161052576,1007.8506317138672,2254.5999660047987,17248.780983340104,34084.98592188461,8.0.69.0,5.119.0.0,7335.4533977832925,340.60817574825296,65535,0,1528173000,77,86677,2.4034865073779663,5.229757950612103,56.13578652791045,1
0.005958945149958339,0.007517469030244635,1242.523488998413,1970.361141400625,17239.11515192483,34195.35617239354,8.0.69.0,5.120.0.0,7338.374217682182,403.0173625983871,65535,0,1530161100,77,86791,2.4024956504706707,5.210680033058046,56.12039363885744,1
0.0015061081643755704,0.0010963254067716465,525.0353305339813,1282272.7745107939,6076096.247030878,47877136.016367614,8.0.69.0,2.32.0.0,7337.922634500365,347.0470097472672,24064,3276,2558036520,32,257,1356.4396887159533,8698.82192509393,99.9282855954447,1
0.0013015602766895066,0.0017951064992252816,617.7231104373932,1544143.134493709,708003.4955339017,18117091.39093191,8.0.69.112,1.102.0.0,7348.510689987211,512.550958894499,24064,3276,3487625219,18,4827,98.32256059664388,2500.715258309788,99.82322067075008,1
0.001608241022042856,0.002078009716779543,560.5877895355225,1207868.0496430856,3364758.0736842104,35764053.78763811,8.0.69.0,2.32.0.0,7336.2427267745925,302.0879399140214,24064,3276,2557216136,31,603,578.0646766169154,5721.169610221157,99.94291009343812,1
0.004156651349732171,0.00525904930121628,867.4100036621094,2906.9528704469867,17282.428054268024,33517.42527472269,8.0.69.0,5.123.0.0,7343.506011567895,463.2298298964461,24064,3276,1532450178,75,86879,2.4019728588036235,5.015686786310932,55.9974314863356,1
0.0015761533383232041,0.0018159950986822715,549.2736768722534,1245238.9196853412,3509922.467032967,36629162.010725945,8.0.69.0,2.32.0.0,7332.25120878301,194.09277432485277,24064,0,2555223556,33,564,617.8918439716313,5930.254566851577,99.97388741746559,1
0.005480171821586816,0.008611874292581185,1143.5090928077698,1897.3876234534982,17258.83259157437,32402.792622439443,8.0.69.0,5.123.0.0,7340.859798527777,413.9583082294413,65535,3276,1531773169,74,86810,2.4036862112659834,4.999814787967408,56.08298508607139,1
0.006321418865268685,0.010289290719710196,1319.760545015335,1832.832485511145,17207.787212551764,33279.82707025712,8.0.69.0,5.121.0.0,7344.034371602236,457.63403861242705,65535,0,1533265464,75,87085,2.39739335132342,5.03015013533406,56.0643362806426,1
0.0015737492831884822,0.001813930837265705,548.6861138343811,1207991.0595296496,5409669.310782241,45027781.93079946,8.0.69.0,2.32.0.0,7339.089585544242,373.6779638588536,24064,3276,2558773584,30,307,1135.6677524429967,7942.051243523812,99.91051197475979,1
0.00494294234149599,0.008722667032420422,1032.2840785980225,2087.623014516315,17253.348058646006,32590.08581545026,8.0.69.0,5.123.0.0,7336.5207071408395,340.8542267219943,65535,0,1532166321,75,86815,2.405586592178771,5.064268054276301,56.01534181506504,1
0.0016180251652884255,0.0018788755255868801,766.5523662567139,1144874.477768026,372995.1678089527,12123039.096047565,8.0.69.112,1.102.0.0,7351.9001792050385,591.366671646779,65535,0,3483028877,21,9253,51.20058359450989,1664.8336634496675,99.75683839251602,1
0.0010410424365608878,0.0006510543527193107,681.3591516017914,3371757.987838201,85918.1093858816,9357576.525021773,8.0.69.0,0.40.48.48,8293.846812366119,3750.6398893251694,65535,0,5428306151,34,57079,11.466528845985389,1346.2194945152683,45.591430378702455,1
0.005340203926733279,0.008965395416235979,1113.6514670848846,2198.3718177182554,17247.059650862702,34061.34190970416,8.0.69.0,5.123.0.0,7338.489819796492,349.7877402167099,24064,0,1530383344,74,86793,2.402751373958729,5.249020413854188,56.04530502248948,1
0.008672667096905815,0.01018343935293684,1806.915498971939,1241.3308764445064,17216.464465546956,34124.688177421616,8.0.69.0,5.122.0.0,7335.633342452735,301.5325696010386,24064,3276,1528357200,74,86803,2.400228102715344,5.199642807906211,56.189433973131365,1
0.001594282356218476,0.002042453701332801,555.725378036499,1177481.6408636696,4917929.332692307,42795082.776871175,8.0.69.0,2.32.0.0,7336.507933730187,306.49047499465985,24064,3276,2557323253,30,357,976.4005602240896,7348.590892522046,99.93889406870832,1
0.010966285864451033,0.01993051646115322,2282.47887468338,1258.8769306347185,17289.234747364964,34880.11479804053,8.0.69.0,5.123.0.0,7337.19048511317,339.04330390009056,24064,3276,1527140816,75,86332,2.41089051568364,5.317722810348688,56.05154297409879,1
0.0012696211098949832,0.001711020474593938,442.7460823059082,1494588.2221105532,4867767.296577947,42706101.690523155,8.0.69.0,2.32.0.0,7342.326877415951,432.2919419940169,24064,3276,2560445598,29,363,960.67217630854,7311.261058424358,99.88242851079937,1
0.005375311735416989,0.008191606439816127,1119.8548197746277,2238.5580306780384,17268.078586438303,34338.296021157126,8.0.69.0,5.123.0.0,7336.616721226492,374.2834139705831,65535,0,1528466708,76,86691,2.4031791074044597,5.207531753020373,56.29661985081648,1
0.0014539746456720816,0.000805741803894296,506.88754892349243,1146394.464085974,179412.7317107386,7315867.389250122,8.0.69.0,2.32.0.0,7337.1157840991555,313.1412001117867,24064,3276,2557887316,33,13482,25.858403797656134,1073.3549257673826,99.93517352555627,1
0.0024043856188231075,0.0017783880608820608,1141.227207660675,842146.3084200857,948305.734132389,21128192.655148596,8.0.69.112,1.102.0.0,7334.387489597489,265.4755271131978,24064,3276,3481230350,13,3615,131.298755186722,2913.907773157674,99.92015084958233,1
0.004332967290026429,0.00510316700386437,904.9662163257599,2640.518460127604,17263.69937378925,32993.60161730445,8.0.69.0,5.121.0.0,7339.03742752218,360.9488379067442,24064,3276,1532809340,74,87154,2.3964132455194256,4.754562256696215,55.86549648802769,1
0.0015191610417099545,0.0011477429274721121,529.4792745113373,1228636.3816608097,3737345.576023392,37311808.13312843,8.0.69.0,2.32.0.0,7334.541363134262,259.71276396321656,23106,0,2556344374,32,522,667.6915708812261,6082.829392659072,99.95696271536575,1
0.0015797189656471622,0.001826931317796734,550.7658579349518,1201965.6092738155,4755833.342007435,42230298.02575857,8.0.69.0,2.32.0.0,7338.7227211321415,360.4152698202377,24064,3276,2558638338,33,369,944.8482384823848,7251.053924237415,99.91424039650192,1
0.0047190659802346475,0.011793662838835999,983.623236656189,2325.036573733743,17244.136139757677,34329.92720867079,8.0.69.0,5.122.0.0,7340.28017578453,407.3212082841624,65535,0,1529985979,75,86797,2.401430925031971,5.205554942025448,56.186761467493774,1
0.005460680315098377,0.008183017169664282,1139.185284614563,2084.7530529711335,17253.13083659232,34327.95619406906,8.0.69.0,5.121.0.0,7338.103059673948,358.3645553324842,24064,3276,1530853046,74,86759,2.404557452252792,5.260304722363546,56.12054626420666,1
0.0015049554252113421,0.0009285623817926199,524.5702729225159,1156210.2378027586,259500.48147020003,9174671.254741114,8.0.69.0,2.32.0.0,7332.448487074073,189.43231383872745,24064,3276,2555820242,36,9342,37.31138942410619,1344.6545043027916,99.97532727225781,1
0.0009501515527258717,0.0021770082021835137,15.95874547958374,588749.0349426309,38456.705147358414,129867.20016979755,8.0.69.0,0.60.0.0,16857.57694826457,8199.4743614817,65535,0,283156720,15,7356,2.283442088091354,9.284386895646325,9.102815979043877,1
0.0032041249458740393,0.017038253868760286,3921.4067645072937,1637161.3014256223,140965.36066363324,22912519.803901106,8.0.69.0,0.40.48.48,9087.639703953791,4871.8371503293065,65535,0,11122025991,34,78792,15.532833282566758,3127.9935718524202,13.84002948042387,1
